state,state_abbr,restriction_desc,restriction_type,Policy Type,restriction_date
Virginia,VA,Closed other non-essential businesses,start,Contact Reduction,2020-03-25 00:00:00
Virginia,VA,Began to reopen businesses,end,Contact Reduction,2020-05-29 00:00:00
Virginia,VA,Face mask mandate in public spaces,start,Mask/Vaccine Mandate,2020-05-29 00:00:00
Virginia,VA,Face mask mandate for employees of public-facing businesses,start,Mask/Vaccine Mandate,2020-05-29 00:00:00
Virginia,VA,Face mask mandate end for fully vaccinated,end,Mask/Vaccine Mandate,2021-05-15 00:00:00
Virginia,VA,Face mask mandate in schools for 2021-22 school year,start,Mask/Vaccine Mandate,2021-07-27 00:00:00
Virginia,VA,Ended face mask mandate,end,Mask/Vaccine Mandate,2021-05-15 00:00:00
Virginia,VA,Allowed restaurants to sell takeout alcohol,start,Contact Reduction,2020-03-16 00:00:00
Virginia,VA,Allowed restaurants to deliver alcohol,start,Contact Reduction,2020-03-19 00:00:00
Virginia,VA,Closed restaurants except take out,start,Contact Reduction,2020-03-26 00:00:00
Virginia,VA,Reopen restaurants,end,Contact Reduction,2020-05-29 00:00:00
Virginia,VA,Closed gyms,start,Contact Reduction,2020-03-25 00:00:00
Virginia,VA,Reopened gyms,end,Contact Reduction,2020-06-12 00:00:00
Virginia,VA,Closed movie theaters,start,Contact Reduction,2020-03-25 00:00:00
Virginia,VA,Reopened movie theaters,end,Contact Reduction,2020-07-01 00:00:00
Virginia,VA,Closed Bars,start,Contact Reduction,2020-03-25 00:00:00
Virginia,VA,Reopen bars,end,Contact Reduction,2020-05-29 00:00:00
Virginia,VA,Reopened hair salons/barber shops,end,Contact Reduction,2020-05-29 00:00:00
Virginia,VA,Reopened religious gatherings,end,Contact Reduction,2020-05-29 00:00:00
Virginia,VA,Reopened other non-essential retail,end,Contact Reduction,2020-05-29 00:00:00
Virginia,VA,Allowed businesses to reopen overnight,end,Contact Reduction,2021-05-15 00:00:00
Virginia,VA,Date vaccine allocation plan last updated,start,Notification,2021-03-03 00:00:00
Virginia,VA,Date adults ages 80+ became eligible for COVID-19 vaccination,start,Notification,2021-01-11 00:00:00
Virginia,VA,Date adults ages 75+ became eligible for COVID-19 vaccination,start,Notification,2021-01-11 00:00:00
Virginia,VA,Date adults ages 70+ became eligible for COVID-19 vaccination,start,Notification,2021-01-11 00:00:00
Virginia,VA,Date adults ages 65+ became eligible for COVID-19 vaccination,start,Notification,2021-01-11 00:00:00
Virginia,VA,Date adults ages 60+ became eligible for COVID-19 vaccination,start,Notification,2021-04-18 00:00:00
Virginia,VA,Date adults ages 55+ became eligible for COVID-19 vaccination,start,Notification,2021-04-18 00:00:00
Virginia,VA,Date adults ages 50+ became eligible for COVID-19 vaccination,start,Notification,2021-04-18 00:00:00
Virginia,VA,Date adults ages 45+ became eligible for COVID-19 vaccination,start,Notification,2021-04-18 00:00:00
Virginia,VA,Date adults ages 40+ became eligible for COVID-19 vaccination,start,Notification,2021-04-18 00:00:00
Virginia,VA,Date adults ages 30+ became eligible for COVID-19 vaccination,start,Notification,2021-04-18 00:00:00
Virginia,VA,Date K-12 school employees became eligible for COVID-19 vaccination,start,Notification,2021-01-11 00:00:00
Virginia,VA,Date grocery store workers became eligible for COVID-19 vaccination,start,Notification,2021-01-11 00:00:00
Virginia,VA,Date incarcerated people became eligible for COVID-19 vaccination,start,Notification,2021-01-11 00:00:00
Virginia,VA,Date general public became eligible for COVID-19 vaccination,start,Notification,2021-04-18 00:00:00
Virginia,VA,First overall eviction moratorium start,start,Notification,2020-03-16 00:00:00
Virginia,VA,First overall eviction moratorium end,end,Notification,2020-05-18 00:00:00
Virginia,VA,Second overall eviction moratorium start,start,Notification,2020-06-08 00:00:00
Virginia,VA,Second overall eviction moratorium end,end,Notification,2020-06-29 00:00:00
Virginia,VA,Third overall eviction moratorium start,start,Notification,2020-08-10 00:00:00
Virginia,VA,Third overall eviction moratorium end,end,Notification,2020-09-08 00:00:00
Virginia,VA,First eviction hearing ban start,start,Notification,2020-03-16 00:00:00
Virginia,VA,First eviction hearing ban end,end,Notification,2020-05-18 00:00:00
Virginia,VA,Second Eviction Hearing Ban Start,start,Notification,2020-06-08 00:00:00
Virginia,VA,Second Eviction Hearing Ban End,end,Notification,2020-06-29 00:00:00
Virginia,VA,Non-payment limitation start,start,Notification,2020-08-10 00:00:00
Virginia,VA,Non-payment limitation end,end,Notification,2020-09-08 00:00:00
Virginia,VA,Late Fee Ban Start,start,Notification,2020-04-22 00:00:00
Virginia,VA,Utilities shutoff moratorium start,start,Notification,2020-03-16 00:00:00
Virginia,VA,Utilities shutoff moratorium expiration,end,Notification,2020-10-06 00:00:00
Virginia,VA,Second utilities shutoff moratorium start,start,Notification,2020-11-18 00:00:00
Virginia,VA,Utilities reconnection start,start,Notification,2021-08-29 00:00:00
Virginia,VA,SNAP Waiver - Emergency Allotments to Current SNAP Households,start,Notification,2020-03-24 00:00:00
Virginia,VA,SNAP Waiver - Pandemic EBT during school year 2019-2020,start,Notification,2020-04-25 00:00:00
Virginia,VA,SNAP Waiver - Pandemic EBT during school year 2020-2021,start,Notification,2021-03-02 00:00:00
Virginia,VA,SNAP Waiver - Temporary Suspension of Claims Collection,start,Notification,2020-04-13 00:00:00
Virginia,VA,Modify Medicaid requirements with 1135 waivers (date of CMS approval),start,Notification,2020-03-23 00:00:00
Virginia,VA,Allow audio-only telehealth,start,Notification,2020-03-19 00:00:00
Virginia,VA,Allow/expand Medicaid telehealth coverage,start,Notification,2020-03-19 00:00:00
Virginia,VA,Stopped personal visitation in state prisons,start,Contact Reduction,2020-03-13 00:00:00
Virginia,VA,Stopped legal visitation in state prisons,start,Contact Reduction,2020-03-13 00:00:00
Virginia,VA,Suspended elective medical procedures,start,Notification,2020-03-25 00:00:00
Virginia,VA,Resumed elective medical procedures,end ,Notification,2020-05-01 00:00:00
Virginia,VA,Waived one week waiting period for unemployment insurance,start,Notification,2020-03-17 00:00:00
Virginia,VA,Extended Benefits program activated,start,Notification,2020-05-31 00:00:00
Virginia,VA,Extended Benefits program deactivated,end,Notification,2020-11-21 00:00:00
Washington,WA,State of emergency issued,start,Notification,2020-02-29 00:00:00
Washington,WA,Date closed K-12 public schools,start,Contact Reduction,2020-03-17 00:00:00
Washington,WA,Date banned visitors to nursing homes,start,Contact Reduction,2020-03-16 00:00:00
Washington,WA,Stay at home/ shelter in place,start,Contact Reduction,2020-03-23 00:00:00
Washington,WA,End/relax stay at home/shelter in place,end,Contact Reduction,2020-06-01 00:00:00
Washington,WA,Closed other non-essential businesses,start,Contact Reduction,2020-03-25 00:00:00
Washington,WA,Began to reopen businesses,end,Contact Reduction,2020-06-01 00:00:00
Washington,WA,Face mask mandate in public spaces,start,Mask/Vaccine Mandate,2020-06-26 00:00:00
Washington,WA,Face mask mandate for employees of public-facing businesses,start,Mask/Vaccine Mandate,2020-06-08 00:00:00
Washington,WA,Face mask mandate end for fully vaccinated,end,Mask/Vaccine Mandate,2021-05-13 00:00:00
Washington,WA,Face mask mandate resumed for fully vaccinated,start,Mask/Vaccine Mandate,2021-08-23 00:00:00
Washington,WA,Face mask mandate in schools for 2021-22 school year,start,Mask/Vaccine Mandate,2021-07-28 00:00:00
Washington,WA,Ended face mask mandate,end,Mask/Vaccine Mandate,2022-03-12 00:00:00
Washington,WA,Allowed restaurants to sell takeout alcohol,start,Contact Reduction,2020-03-24 00:00:00
Washington,WA,Allowed restaurants to deliver alcohol,start,Contact Reduction,2020-03-24 00:00:00
Washington,WA,Closed restaurants except take out,start,Contact Reduction,2020-03-16 00:00:00
Washington,WA,Reopen restaurants,end,Contact Reduction,2020-07-03 00:00:00
Washington,WA,Closed gyms,start,Contact Reduction,2020-03-16 00:00:00
Washington,WA,Reopened gyms,end,Contact Reduction,2020-08-27 00:00:00
Washington,WA,Closed movie theaters,start,Contact Reduction,2020-03-16 00:00:00
Washington,WA,Reopened movie theaters,end,Contact Reduction,2021-02-14 00:00:00
Washington,WA,Closed Bars,start,Contact Reduction,2020-03-17 00:00:00
Washington,WA,Reopen bars,end,Contact Reduction,2020-07-03 00:00:00
Washington,WA,Reopened hair salons/barber shops,end,Contact Reduction,2020-07-03 00:00:00
Washington,WA,Reopened religious gatherings,end,Contact Reduction,2020-06-01 00:00:00
Washington,WA,Reopened other non-essential retail,end,Contact Reduction,2020-07-03 00:00:00
Washington,WA,Began to reclose bars,start,Contact Reduction,2020-11-18 00:00:00
Washington,WA,Closed bars (x2),start,Contact Reduction,2020-11-18 00:00:00
Washington,WA,Closed gyms (x2),start,Contact Reduction,2020-11-16 00:00:00
Washington,WA,Closed restaurants (x2),start,Mask/Vaccine Mandate,2020-11-18 00:00:00
Washington,WA,Reopened restaurants (x2),end,Mask/Vaccine Mandate,2021-02-14 00:00:00
Washington,WA,Reopened bars (x2),end,Contact Reduction,2021-03-11 00:00:00
Washington,WA,Reopened gyms (x2),end,Contact Reduction,2021-02-14 00:00:00
Washington,WA,Date vaccine allocation plan last updated,start,Notification,2021-03-31 00:00:00
Washington,WA,Date adults ages 80+ became eligible for COVID-19 vaccination,start,Notification,2021-01-18 00:00:00
Washington,WA,Date adults ages 75+ became eligible for COVID-19 vaccination,start,Notification,2021-01-18 00:00:00
Washington,WA,Date adults ages 70+ became eligible for COVID-19 vaccination,start,Notification,2021-01-18 00:00:00
Washington,WA,Date adults ages 65+ became eligible for COVID-19 vaccination,start,Notification,2021-01-18 00:00:00
Washington,WA,Date adults ages 60+ became eligible for COVID-19 vaccination,start,Notification,2021-04-15 00:00:00
Washington,WA,Date adults ages 55+ became eligible for COVID-19 vaccination,start,Notification,2021-04-15 00:00:00
Washington,WA,Date adults ages 50+ became eligible for COVID-19 vaccination,start,Notification,2021-04-15 00:00:00
Washington,WA,Date adults ages 45+ became eligible for COVID-19 vaccination,start,Notification,2021-04-15 00:00:00
Washington,WA,Date adults ages 40+ became eligible for COVID-19 vaccination,start,Notification,2021-04-15 00:00:00
Washington,WA,Date adults ages 30+ became eligible for COVID-19 vaccination,start,Notification,2021-04-15 00:00:00
Washington,WA,Date K-12 school employees became eligible for COVID-19 vaccination,start,Notification,2021-03-02 00:00:00
Washington,WA,Date grocery store workers became eligible for COVID-19 vaccination,start,Notification,2021-03-17 00:00:00
Washington,WA,Date incarcerated people became eligible for COVID-19 vaccination,start,Notification,2021-03-31 00:00:00
Washington,WA,Date general public became eligible for COVID-19 vaccination,start,Notification,2021-04-15 00:00:00
Washington,WA,First overall eviction moratorium start,start,Notification,2020-03-18 00:00:00
Washington,WA,First overall eviction moratorium end,end,Notification,2021-07-01 00:00:00
Washington,WA,First eviction initiation ban start,start,Notification,2020-03-18 00:00:00
Washington,WA,First eviction initiation ban end,end,Notification,2021-07-01 00:00:00
Washington,WA,First eviction enforcement ban start,start,Notification,2020-03-18 00:00:00
Washington,WA,First eviction enforcement ban end,end,Notification,2021-07-01 00:00:00
Washington,WA,Non-payment limitation start,start,Notification,2020-03-18 00:00:00
Washington,WA,Non-payment limitation end,end,Notification,2020-04-15 00:00:00
Washington,WA,Late Fee Ban Start,start,Notification,2020-02-29 00:00:00
Washington,WA,Late Fee Ban End,end,Notification,2021-10-01 00:00:00
Washington,WA,Utilities shutoff moratorium start,start,Notification,2020-03-23 00:00:00
Washington,WA,Utilities shutoff moratorium expiration,end,Notification,2021-10-01 00:00:00
Washington,WA,Utilities reconnection start,start,Notification,2020-03-23 00:00:00
Washington,WA,Utilities reconnection end,end,Notification,2021-10-01 00:00:00
Washington,WA,SNAP Waiver - Emergency Allotments to Current SNAP Households,start,Notification,2020-03-27 00:00:00
Washington,WA,SNAP Waiver - Pandemic EBT during school year 2019-2020,start,Notification,2020-05-22 00:00:00
Washington,WA,SNAP Waiver - Pandemic EBT during school year 2020-2021,start,Notification,2021-02-23 00:00:00
Washington,WA,Modify Medicaid requirements with 1135 waivers (date of CMS approval),start,Notification,2020-03-19 00:00:00
Washington,WA,Reopened ACA enrollment using a special enrollment period,start,Notification,2020-03-10 00:00:00
Washington,WA,Allow audio-only telehealth,start,Notification,2020-03-25 00:00:00
Washington,WA,Allow/expand Medicaid telehealth coverage,start,Notification,2020-03-25 00:00:00
Washington,WA,Stopped personal visitation in state prisons,start,Contact Reduction,2020-03-13 00:00:00
Washington,WA,Resumed visitation in state prisons,end,Contact Reduction,2021-05-09 00:00:00
Washington,WA,Suspended elective medical procedures,start,Notification,2020-03-19 00:00:00
Washington,WA,Resumed elective medical procedures,end ,Notification,2020-05-18 00:00:00
Washington,WA,Waived one week waiting period for unemployment insurance,start,Notification,2020-03-18 00:00:00
Washington,WA,Extended Benefits program activated,start,Notification,2020-05-03 00:00:00
Washington,WA,Extended Benefits program deactivated,end,Notification,2021-03-13 00:00:00
Washington,WA,20-week Extended Benefits program activated,start,Notification,2020-06-07 00:00:00
Washington,WA,20-week Extended Benefits program deactivated,end,Notification,2020-12-12 00:00:00
West Virginia,WV,State of emergency issued,start,Notification,2020-03-16 00:00:00
West Virginia,WV,Date closed K-12 public schools,start,Contact Reduction,2020-03-16 00:00:00
West Virginia,WV,Closed day cares,start,Contact Reduction,2020-03-26 00:00:00
West Virginia,WV,Reopen day cares,end,Contact Reduction,2020-04-30 00:00:00
West Virginia,WV,Date banned visitors to nursing homes,start,Contact Reduction,2020-08-13 00:00:00
West Virginia,WV,Stay at home/ shelter in place,start,Contact Reduction,2020-03-24 00:00:00
West Virginia,WV,End/relax stay at home/shelter in place,end,Contact Reduction,2020-05-05 00:00:00
West Virginia,WV,Closed other non-essential businesses,start,Contact Reduction,2020-03-24 00:00:00
West Virginia,WV,Began to reopen businesses,end,Contact Reduction,2020-05-04 00:00:00
West Virginia,WV,Face mask mandate in public spaces,start,Mask/Vaccine Mandate,2020-07-07 00:00:00
West Virginia,WV,Face mask mandate for employees of public-facing businesses,start,Mask/Vaccine Mandate,2020-05-11 00:00:00
West Virginia,WV,Face mask mandate end for fully vaccinated,end,Mask/Vaccine Mandate,2021-05-14 00:00:00
West Virginia,WV,Ended face mask mandate,end,Mask/Vaccine Mandate,2021-06-20 00:00:00
West Virginia,WV,Allowed restaurants to sell takeout alcohol,start,Contact Reduction,2020-03-18 00:00:00
West Virginia,WV,Allowed restaurants to deliver alcohol,start,Contact Reduction,2020-03-18 00:00:00
West Virginia,WV,Closed restaurants except take out,start,Contact Reduction,2020-03-19 00:00:00
West Virginia,WV,Reopen restaurants,end,Contact Reduction,2020-05-04 00:00:00
West Virginia,WV,Closed gyms,start,Contact Reduction,2020-03-19 00:00:00
West Virginia,WV,Reopened gyms,end,Contact Reduction,2020-05-18 00:00:00
West Virginia,WV,Closed movie theaters,start,Contact Reduction,2020-03-24 00:00:00
West Virginia,WV,Reopened movie theaters,end,Contact Reduction,2020-06-05 00:00:00
West Virginia,WV,Closed Bars,start,Contact Reduction,2020-03-18 00:00:00
West Virginia,WV,Reopen bars,end,Contact Reduction,2020-05-26 00:00:00
West Virginia,WV,Reopened hair salons/barber shops,end,Contact Reduction,2020-05-04 00:00:00
West Virginia,WV,Reopened other non-essential retail,end,Contact Reduction,2020-05-21 00:00:00
West Virginia,WV,Began to reclose bars,start,Contact Reduction,2020-07-14 00:00:00
